exit,signal,entry,G1,G1_rel,G1_n,G2,G2_rel,G2_n,G3,G3_rel,G3_n,G4,G4_rel,G4_n,SPY,EW_universe,Momentum L/S,MeanRev L/S,All 4 combined,Longs only (G1+G3)
2023-07-20,2023-06-27,2023-06-28,0.06921759509105326,0.03795551824568909,7,-0.038621521873995514,-0.007731502649386342,3,0.03709747801341373,-0.0005467214014233113,4,-0.031536276751083135,0.0037258000942810288,7,0.03618329492949246,0.037519217603003474,0.01529803660852887,0.0027806006311652982,0.009039318619847083,0.05315753655223349
2023-08-10,2023-07-19,2023-07-20,-0.00821938944086845,-0.007114305673371536,7,-0.017888462543232175,-0.011999942971115752,5,-0.03885396436913313,-0.03972671741910202,3,-0.036523076250903154,-0.03341721031724829,6,-0.013866082370332933,0.005734575457692542,-0.013053925992050313,-0.03768852031001814,-0.025371223151034225,-0.02353667690500079
2023-08-31,2023-08-09,2023-08-10,0.0032699111489408184,-0.0002402620160282571,7,-0.04428329033999945,-0.036570099626886565,6,-0.0029683123663730698,0.0022449510535136052,4,-0.012891124565824271,-0.004863857523762634,6,0.00995712405424154,0.005682347549869407,-0.020506689595529315,-0.00792971846609867,-0.014218204030813994,0.0001507993912838743
2023-09-22,2023-08-30,2023-08-31,-0.061350601402795024,-0.022321287887693782,7,0.02601877452860324,-0.015047413001604459,5,-0.05455582980200772,-0.01809863187555827,3,0.04033738922833035,0.00530807571322911,7,-0.04088304361888895,-0.039729490909304506,-0.017665913437095893,-0.007109220286838684,-0.012387566861967287,-0.05795321560240137
2023-10-13,2023-09-21,2023-09-22,-0.027038103548523762,-0.029990255605708265,6,-0.01208436507885505,-0.005895788966450282,7,-0.016282756047649994,-0.016876213393525165,5,-0.025955761244241815,-0.022234539609643278,2,0.0025090555157205596,0.002812292889522191,-0.019561234313689405,-0.021119258645945903,-0.020340246479817654,-0.021660429798086876
2023-11-03,2023-10-12,2023-10-13,-0.0050017781938105355,-0.0005634704499142643,6,-0.01251893058114763,-0.011485606882679475,7,0.08358166424999935,0.08415101749557356,5,-0.01137412069501098,-0.018208841731469083,2,0.007392751820742394,0.01641802548676895,-0.008760354387479082,0.03610377177749419,0.013671708695007553,0.03928994302809441
2023-11-27,2023-11-02,2023-11-03,0.0354945688991671,0.003593520703352488,7,-0.03665533136737068,-0.0018954611427699313,6,0.030638156707807156,-0.010854786351157627,6,-0.02781139651609038,0.01941688198928515,4,0.04552682937091834,0.02956687753746094,-0.0005803812341017914,0.0014133800958583877,0.0004164994308782982,0.033066362803487126
2023-12-18,2023-11-24,2023-11-27,0.04915846012661086,0.009812668943454419,7,-0.07696582053649731,-0.03819580978880568,6,0.05583189147551554,0.028007396175645405,4,-0.01596416972035475,0.010454171863900963,4,0.042693898586873,0.04491844113759302,-0.013903680204943224,0.019933860877580395,0.0030150903363185856,0.0524951758010632
2024-01-10,2023-12-15,2023-12-18,-0.029171342334837376,-0.028624151923988008,7,0.0026041561373152757,0.008443666796675334,6,0.0,0.0,0,-0.03404989807715256,-0.015008021305705888,4,0.009725120670879717,0.005779909783645733,-0.01328359309876105,-0.01702494903857628,-0.015154271068668665,-0.014585671167418688
2024-02-01,2024-01-09,2024-01-10,0.04866904827597226,0.0319714524732739,7,-0.013859046864166261,0.00850059766621399,6,-0.017148037502267344,-0.030853428079958944,2,-0.019157712015862943,-0.0047732737488412336,4,0.02652349878137006,0.028631589249909738,0.017405000705903,-0.018152874759065143,-0.00037393702658107195,0.015760505386852457
2024-02-23,2024-01-31,2024-02-01,0.0764682731391922,0.0409482626229193,7,-0.0048283475641491035,0.034691662952123795,7,0.013538153488323658,-0.023346788397929696,1,-0.04274545961868123,0.0006860280817650166,4,0.03812340123588576,0.03100819646123911,0.03581996278752155,-0.014603653065178787,0.010608154861171382,0.04500321331375793
2024-03-15,2024-02-22,2024-02-23,0.012844426492944119,0.0023459085768495758,7,0.005037332046032818,0.019535849962127365,7,-0.04658673006658587,-0.03343586968449719,2,0.010697771923024013,0.0425741665945894,2,0.00701803901885234,0.01820252658828483,0.008940879269488469,-0.017944479071780928,-0.00450179990114623,-0.016871151786820873
2024-04-08,2024-03-14,2024-03-15,0.03568241218824513,0.01192407519034755,7,0.0030594486419186495,0.02293737309791886,6,0.0013813077752253267,-0.011288389463199211,2,-0.010969678489269255,0.03865035847737049,3,0.01743693578187111,0.03223274083659025,0.01937093041508189,-0.004794185357021964,0.0072883725290299635,0.01853185998173523
2024-04-29,2024-04-05,2024-04-08,0.002742953589626253,0.024891079546588264,7,0.030539406550978237,0.010863074086528646,6,6.192566169560716e-05,0.02974386310794419,1,-0.014221732995607916,-0.03422333227293817,2,-0.016694791137944698,-0.01707673677898481,0.016641180070302245,-0.007079903666956155,0.004780638201673045,0.00140243962566093
2024-05-20,2024-04-26,2024-04-29,0.02250573271082395,0.0020495240750701177,7,-0.0550473554578173,-0.030591146822063462,7,-0.02629416037810267,-0.03349225611839485,2,-0.08537098659989839,-0.08554190222873537,2,0.03921090579149955,0.023628031663177135,-0.016270811373496674,-0.05583257348900053,-0.0360516924312486,-0.0018942138336393612
2024-06-11,2024-05-17,2024-05-20,-0.0007313653976396585,0.007305948395727323,7,0.0049577193453817685,-0.0004967975336038766,6,-0.023983647453624912,-0.018316903484426644,3,0.0021505888672684326,-0.006779454608025842,4,0.012998616787561534,-0.0053356635858224895,0.002113176973871055,-0.01091652929317824,-0.004401676159653593,-0.012357506425632285
2024-07-03,2024-06-10,2024-06-11,0.014501600550740013,-0.0005923522982187775,7,-0.011157787259568983,0.00793616558938981,7,-0.004017730072482294,-0.0035066049532171406,2,-0.013334554699715005,0.0069222528008818784,1,0.030336386355431122,0.01409222004496999,0.0016719066455855146,-0.008676142386098649,-0.0035021178702565672,0.005241935239128859
2024-07-25,2024-07-02,2024-07-03,-0.023672307300601752,-0.011000488389605736,7,-0.04473864109518048,-0.041836808306381666,6,0.006568894054179932,-0.015359886058889716,1,-0.0014897033115792713,-0.01195782941931034,2,-0.02366442715796535,-0.0019546168879475572,-0.03420547419789111,0.0025395953713003303,-0.01583293941329539,-0.00855170662321091
2024-08-15,2024-07-24,2024-07-25,0.03447229596160998,0.01739395246528633,7,-0.024878754623530952,-0.003800411127207304,7,0.03280511732137796,0.018778498339729822,5,-0.10547819069469228,-0.0781265069743583,4,0.02722824656178724,0.025965303821405047,0.004796770669039514,-0.03633653668665716,-0.01576988300880882,0.03363870664149397
2024-09-06,2024-08-14,2024-08-15,-0.026077597709044387,-0.0007317298633457028,7,0.013992172361169659,-0.0073536954845290214,7,-0.05962451436872368,-0.01762710624726982,4,0.014379289750959331,0.0038854540191577414,3,-0.022980819060803515,-0.016730697507408382,-0.006042712673937364,-0.022622612308882174,-0.014332662491409768,-0.04285105603888403
2024-09-27,2024-09-05,2024-09-06,0.11462222429874325,0.050303010972997164,7,-0.06654756082387299,-0.007768414937241874,5,0.08923280030990158,0.040393934882822946,4,-0.04750428289989056,0.0039001017006543848,4,0.06081664801419251,0.06556810086499497,0.02403733173743513,0.02086425870500551,0.022450795221220315,0.10192751230432241
2024-10-18,2024-09-26,2024-09-27,0.017955868679836593,0.004263685027655078,7,-0.0001678028129378775,0.018918828794838232,6,-0.0021283261278191024,-0.01855170496121361,2,-0.027289485955308706,-0.009240952413500184,6,0.022958519699913582,0.01997019334409729,0.008894032933449357,-0.014708906041563904,-0.0029074365540572734,0.007913771276008745
2024-11-08,2024-10-17,2024-10-18,0.08852439768549468,0.06682014927155602,7,-0.08743085831207856,-0.061726609898139904,7,0.06582508808995298,0.028134591229166322,3,-0.030308237835604896,-0.006944325526449339,6,0.023264031347559833,0.027347518299524937,0.000546769686708061,0.017758425127174043,0.009152597406941052,0.07717474288772383
2024-12-02,2024-11-07,2024-11-08,0.06557803415372396,0.058236322929480555,7,0.00027998051188361995,0.011621691736127022,7,-0.017648668977238973,-0.009960389555927077,3,0.006161424422952466,0.01378125744305032,5,0.009094048313971426,0.01156954251633992,0.03292900733280379,-0.005743622277143253,0.013592692527830266,0.02396468258824249
2024-12-23,2024-11-29,2024-12-02,0.006065641161250761,0.04966454404453602,7,0.05534117964478471,0.015236364221295174,5,-0.08186000727080907,-0.006075196627396935,3,0.0743253037641484,0.026522270042116734,5,-0.011494715412251666,-0.04851448807451633,0.030703410403017734,-0.003767351753330331,0.013468029324843702,-0.037897183054779154
2025-01-16,2024-12-20,2024-12-23,-0.053548687068165735,-0.04818062966447885,5,-0.06739155631027814,-0.04743347583140334,7,0.06646373330788262,0.050505652829007826,7,0.06233047918180673,0.03983045686777431,2,-0.005128576501100435,0.027451438834710636,-0.06047012168922194,0.06439710624484468,0.0019634922778113684,0.006457523119858442
2025-02-07,2025-01-15,2025-01-16,0.024146735058435582,0.014397044936952689,6,-0.01692572282291967,0.004842944889707971,6,-0.016457179190619488,-0.007807811877891613,5,-0.04295617359700077,-0.030891107889855274,1,0.015431803326213522,0.01639068349536403,0.0036105061177579556,-0.029706676393810128,-0.013048085138026086,0.003844777933908047
2025-03-03,2025-02-06,2025-02-07,-0.019542715538076644,0.005498108316391177,7,0.016411913599623414,-0.004628910254844402,7,0.04782886510179633,0.06706072838283521,5,-0.027013260789917948,-0.06396681201970733,2,-0.028297161685798655,-0.009549504723553523,-0.0015654009692266154,0.010407802155939193,0.004421200593356288,0.014143074781859844
2025-03-24,2025-02-28,2025-03-03,-0.034839857647265195,-0.032650408615725005,7,-0.0724539169132316,-0.07064336594477179,7,0.007287761810544713,0.0075301969285690665,5,-0.01126786461066853,-0.014324848425998293,2,-0.013640742294840358,0.0019259970476752872,-0.0536468872802484,-0.0019900514000619086,-0.027818469340155152,-0.013776047918360242
2025-04-14,2025-03-21,2025-03-24,-0.042622198225766884,0.036059479441604037,7,0.08248912575058405,0.00780744808321313,7,-0.06891212673966969,0.009769550927701234,7,0.03920565746041027,-0.013228654435993858,1,-0.06089747850659111,-0.07300595413541522,0.019933463762408583,-0.01485323463962971,0.0025401145613894362,-0.05576716248271829
2025-05-06,2025-04-11,2025-04-14,-0.011142464328365465,-0.04832218892646584,2,-0.025904435053249946,0.011723138743532887,3,0.02726896839884387,-0.004068463589802459,7,0.05751662385514503,0.08990786769366657,4,0.0365040530263272,0.03781760110493182,-0.018523449690807707,0.042392796126994446,0.01193467321809337,0.008063252035239202
2025-05-28,2025-05-05,2025-05-06,0.07221952677623372,0.031069866320595513,6,-0.002,0.014033796842819024,1,0.08418468084520868,0.04309749172494031,7,-0.04201472677759085,0.0030724623426775194,7,0.051771525916131544,0.04297831330382901,0.03510976338811686,0.021084977033808915,0.02809737021096289,0.07820210381072121
2025-06-18,2025-05-27,2025-05-28,0.013486134920539109,-0.005877720161908147,6,-0.06335754396076643,-0.036100325895793234,4,0.010556050653231766,-0.008304754855418947,6,-0.004456560812716075,0.0177676513376362,7,0.016521211915187628,0.023549096581744203,-0.02493570452011366,0.0030497449202578457,-0.010942979799927907,0.012021092786885438
2025-07-11,2025-06-17,2025-06-18,0.04506678342105792,0.004429525529173274,7,-0.016243960386939694,0.029537888140764433,5,0.05752259318925986,0.01967894767243424,6,-0.003978598427269692,0.04671035320777586,4,0.04690624110735153,0.045820843951415745,0.014411411517059112,0.026771997380995085,0.0205917044490271,0.05129468830515889
2025-08-01,2025-07-10,2025-07-11,0.019941164710689536,0.042451052740483296,7,0.07896576229389903,0.06253391378428623,5,0.04252224524517478,0.0686381502517549,1,0.03688985677380894,0.017165821782620893,5,-0.0030469065278042606,-0.025752174875390974,0.04945346350229428,0.03970605100949186,0.04457975725589307,0.031231704977932158
2025-08-22,2025-07-31,2025-08-01,0.01441213388043632,-0.028956906387754135,7,-0.06210666946252271,-0.014737629194332256,7,0.11994680014690184,0.0755695014037463,2,-0.03435335815695417,0.013466677240488186,3,0.03794332035049086,0.042011376206295366,-0.023847267791043195,0.042796720994973836,0.00947472660196532,0.06717946701366909
2025-09-15,2025-08-21,2025-08-22,0.05729969473742628,0.04010225399607501,6,0.027561615410446456,0.04627590990457294,7,0.06918663503245592,0.049510776933609946,2,0.018994429866952656,0.03877756490208062,5,0.024174306719821015,0.00922330077685887,0.04243065507393637,0.04409053244970429,0.04326059376182033,0.0632431648849411
2025-10-06,2025-09-12,2025-09-15,0.08116131639923808,0.0649863094542839,7,-0.06364503829124345,-0.043470031346289253,7,0.028163421502508574,0.006104954511763479,3,-0.0100207121396358,0.0021196600083130067,5,0.019007214536081785,0.023963589354542056,0.008758139053997319,0.009071354681436387,0.008914746867716851,0.05466236895087333
2025-10-27,2025-10-03,2025-10-06,0.003403921664729581,-0.0015968063964228848,7,-0.008992434605120654,8.293456031815971e-06,7,0.04605772429456201,0.04977933349821767,2,0.059623600224132045,0.05112488475393129,2,0.020294480788586533,0.011266079680119058,-0.0027942564701955363,0.05284066225934703,0.025023202894575745,0.024730822979645795
2025-11-17,2025-10-24,2025-10-27,-0.004700932365951006,0.02120249301596855,7,0.022490123341538475,-0.009466286720176667,6,-0.04233971796038669,-0.009866274003794561,5,0.026402177845073482,-0.01888934946964338,3,-0.028559374550120475,-0.02324730863977704,0.008894595487793734,-0.007968770057656605,0.0004629127150685645,-0.023520325163168848
2025-12-09,2025-11-14,2025-11-17,0.046680529907403755,0.02791217156702197,6,-0.03509672446375193,-0.009008215452388094,6,0.04345553042588285,0.017384659428175187,4,-0.06731824685276559,-0.04656040052244995,6,0.026093871988765782,0.024581468989770126,0.005791902721825913,-0.011931358213441372,-0.0030697277458077293,0.045068030166643305
2025-12-31,2025-12-08,2025-12-09,0.0253976281519054,0.014189131288039272,7,0.03351794929960534,0.04872644616347147,7,0.009450891349859825,-0.01756561032605436,4,-0.018064530679126306,-0.002651524786147136,4,0.001310484353535868,0.012476476642150297,0.02945778872575537,-0.004306819664633241,0.012575484530561065,0.01742425975088261
2026-01-23,2025-12-30,2025-12-31,0.13788537498275333,0.0955240839195544,7,-0.015326585271121376,0.03103470579207755,7,0.10892966128604376,0.04703240082561636,3,0.008462890434068393,0.07071494274856155,4,0.01071965800432051,0.048439763261055375,0.061279394855815975,0.058696275860056074,0.059987835357936024,0.12340751813439854
2026-02-13,2026-01-22,2026-01-23,-0.014080451484696213,-0.029027308651192327,7,0.15534040192330204,0.13825491065381287,3,0.13878128282429003,0.1206609852846161,2,-0.08007526939016224,-0.06002732580300155,4,-0.010852645101316116,0.022101253354550657,0.0706299752193029,0.029353006717063895,0.04999149096818341,0.06235041566979691
2026-03-09,2026-02-12,2026-02-13,-0.04192456020819589,-0.03243199980763345,7,-0.07424790473882467,-0.0775313346884392,5,0.0618814646248683,0.06916489457448283,5,-0.010736750888204138,-0.02676228399655949,5,-0.005104381180060957,-0.005225225367643932,-0.05808623247351028,0.02557235686833208,-0.0162569378025891,0.009978452208336205
2026-03-30,2026-03-06,2026-03-09,0.014344719145621207,0.050713963309228505,6,0.03307079611355828,-0.0067582072222734145,7,-0.0635404924813912,0.0051483543388274695,6,-0.08693072723172557,-0.1236715711930011,2,-0.0657174150156743,-0.03830840605074919,0.023707757629589744,-0.07523560985655839,-0.02576392611348432,-0.024597886667884993
2026-04-21,2026-03-27,2026-03-30,-0.11912056183180536,-0.09527278447213855,2,-0.10049749489261561,-0.0004423476799868542,6,0.1049805915262552,0.008925444313626444,6,0.013877594748153976,0.053510161825797674,3,0.11410358058351333,0.0571554052279448,-0.10980902836221049,0.05942909313720459,-0.02518996761250295,-0.007069985152775078
2026-05-12,2026-04-20,2026-04-21,0.132328354226123,0.11006478952901917,7,0.05428356809755556,0.08339989791597908,6,-0.0428490733498853,-0.03831296167609066,4,0.061487385160190255,0.06911647321559344,2,0.04843195872552086,0.011711738637871696,0.09330596116183927,0.009319155905152476,0.051312558533495874,0.044739640438118844
2026-06-03,2026-05-11,2026-05-12,0.06441435592485754,0.05296055424388075,7,-0.002252961559164562,0.013200840121812234,7,0.07622422289394257,0.08735614766216078,5,0.048016170564318096,0.041786218043817214,3,0.021756227800297623,0.020247161079143497,0.031080697182846492,0.06212019672913033,0.04660044695598841,0.07031928940940005
2026-06-25,2026-06-02,2026-06-03,0.014592613926744824,0.028766397737253646,7,0.02881815870258031,0.01864437489207149,7,0.07466646358243079,0.09414198174652977,5,-0.04239567537356309,-0.06425669508166326,2,-0.023929127366384084,-0.004437023155452163,0.021705386314662567,0.016135394104433848,0.018920390209548207,0.044629538754587805
2026-07-17,2026-06-24,2026-06-25,-0.0662643252401272,-0.07403692889073694,7,-0.016518377828314397,-0.004745774177704657,7,0.008442066622939504,-0.020609066938226034,4,0.014384324053896705,0.050231701187419674,3,0.01224292703006502,0.01458282804475683,-0.0413913515342208,0.011413195338418104,-0.014989078097901348,-0.028911129308593846
2026-08-07,2026-07-16,2026-07-17,0.030156337253530143,0.0010333663494519632,7,-0.07319044735553722,-0.04006747645145903,7,0.028271035976383696,0.008775770003039307,2,0.0013494659388503267,0.008771978862154417,1,0.040320806144470867,0.04693990182914742,-0.021517055051003535,0.01481025095761701,-0.003353402046693262,0.02921368661495692
2026-08-28,2026-08-06,2026-08-07,-0.018943242584961113,-0.026543393045691106,7,-0.02449675750425468,-0.012896607043524688,7,0.044670388093698166,0.05469813410153368,2,0.0,0.0,0,-0.00505653318520527,0.01559212915087708,-0.021720000044607897,0.022335194046849083,0.00030759700112059293,0.012863572754368526
2026-09-21,2026-08-27,2026-08-28,-0.03352013833937782,-0.020654475782005362,7,0.055001843529104165,0.04392303150291784,6,-0.04493467553584657,0.007728974406601086,2,0.035780604381901004,0.05670429989233983,1,0.007890768484039912,-0.03011889057992963,0.010740852594863171,-0.004577035576972782,0.0030819085089451945,-0.039227406937612196
